"Plate Number Nat","Obuid","Plate","Tbaid","Activation sent (GMT +0)","Guid"
"IT","000490000009992","EN530SR","0782027429","14/05/2018 10:39:49","15262943892345905595783386131804035809"
"IT","000490000032954","FN884JD","0781931530","14/05/2018 11:53:03","15262987830692237013481400369975907769"
"IT","000490000100608","FA899ZR","0781971353","14/05/2018 12:05:36","15262995366848256131431538147859282969"
"IT","000490000074321","FN754ZH","0781964663","14/05/2018 13:04:54","15263030948804188279838782051514934327"
"IT","000490000097869","EV949FA","0781971346","14/05/2018 13:07:28","15263032480920575821250570355057973480"
"IT","000490000097315","EW711GC","0782026868","14/05/2018 14:02:07","15263065274464030791734364077638714425"
"IT","000490000031422","CB379ZC","0781930763","15/05/2018 07:53:21","15263708012618768572473736306711656020"
"IT","000490000029283","FB468DL","0781930755","15/05/2018 07:53:43","15263708230644041475836235051085497294"
"IT","000490000027857","BD854XX","0781930631","15/05/2018 07:54:02","15263708421097525495498203331560572263"
"IT","000490000097243","FB126RS","0782026835","15/05/2018 09:41:34","15263772942069142924085372802700629445"
"IT","000490000068253","FB066AE","0781971445","15/05/2018 10:32:38","15263803588179773479154630784315133972"
"IT","000490000029989","DW217ZP","0781930581","15/05/2018 14:04:06","15263930469573858255777009721106915896"
"IT","000490000095346","EV566FA","0781971452","16/05/2018 06:58:11","15264538912355957628058094784442586830"
"IT","000490000085989","FB286RS","0781968656","16/05/2018 08:01:27","15264576874701274191843553885269036072"
"IT","000490000068489","EV946FA","0781971460","16/05/2018 09:06:12","15264615727156953675473554376848159479"
"IT","000490000087508","FL659RF_","0782028153","16/05/2018 09:47:28","15264640481220653547717908153780095452"
"IT","000490000085472","FF311VH","0781968664","16/05/2018 11:05:19","15264687190642013173487327200003073705"
"IT","000490000097229","FB122RS","0782027007","16/05/2018 12:14:11","15264728519904024339626159482489827349"
"IT","000490000097227","FB125RS","0782026942","16/05/2018 13:14:13","15264764530738146932024455550585299143"
"IT","000490000032487","FH932FJ","0781930334","16/05/2018 13:56:11","15264789719598272577329577163298671495"
"IT","000490000095359","FB067AE","0782026991","16/05/2018 14:23:41","15264806214800943525912816209665827586"
"IT","000490000019351","EY624LL","0781974704","16/05/2018 14:50:04","15264822047600467345738944638859486604"
"IT","000490000097729","FK680ZJ","0781971056","16/05/2018 15:28:52","15264845326472754173211123867291926810"
"IT","000490000097806","DJ206FJ","0781971049","16/05/2018 15:29:13","15264845532956131642254167692291709549"
"IT","000490000091583","DT724KV","0781971031","16/05/2018 15:29:29","15264845695198508812347804644593064026"
"IT","000490000097832","CX696RL","0781971023","16/05/2018 15:29:54","15264845941339118144377716906955343573"
"IT","000490000097872","FK691ZJ","0781971015","16/05/2018 15:30:12","15264846122699865438139957606799358854"
"IT","000490000097850","FE425YK","0781971007","16/05/2018 15:30:29","15264846295048211139670927321976121281"
"IT","000490000097879","EL369BN","0781970991","16/05/2018 15:31:04","15264846641681677418866517521017091132"
"IT","000490000097635","FK693ZJ","0781970983","16/05/2018 15:31:37","15264846974310004690912107844177734806"
"IT","000490000094254","DG548CR","0781970975","16/05/2018 15:31:54","15264847142785170240665188251588622185"
"IT","000490000097864","FK681ZJ","0781970967","16/05/2018 15:32:09","15264847299995983281664183810381878369"
"IT","000490000006345","FK682ZJ","0781970959","16/05/2018 15:32:28","15264847480463343783794805164892418310"
"IT","000490000053890","DH740WF","0781970942","16/05/2018 15:32:45","15264847658579073996502147502962594704"
"IT","000490000096234","FK690ZJ","0781970934","16/05/2018 15:33:02","15264847828322947866499163758513640315"
"IT","000490000054924","EX454AK","0781970926","16/05/2018 15:33:25","15264848058884579083034180234914630992"
"IT","000490000055789","FN619AV","0781970918","16/05/2018 15:33:41","15264848219356366624615156439355377685"
"IT","000490000096502","DE878LT","0781970900","16/05/2018 15:33:56","15264848367789543831179073802813962566"
"IT","000490000055023","DY645DS","0781970892","16/05/2018 15:34:16","15264848560969064002075659600066182764"
"IT","000490000094259","CV849CS","0781970876","16/05/2018 15:34:29","15264848694347343387504201369987377649"
"IT","000490000019457","DY668NZ","0781918594","16/05/2018 15:39:18","15264851588768471110936283187777327932"
"IT","000490000009586","FA972PF","0781930946","16/05/2018 15:56:28","15264861888813272991785639256113864269"
"IT","000490000089098","FL626GN","0781974407","16/05/2018 16:21:29","15264876897274474459990990547234413249"
"IT","000490000006353","FC962JP","0781930870","16/05/2018 16:51:52","15264895120613003810497321345569748586"
"IT","000490000082628","EW333XG","0781918354","16/05/2018 17:19:54","15264911942429765325580493534900612832"
"IT","000490000097616","FB928EW","0781974746","16/05/2018 18:04:03","15264938434468265579298673420762593045"
"IT","000490000094112","EX348LS","0781971387","17/05/2018 08:01:18","15265440781825450337260465927619559712"
"IT","000490000089457","BN756BT","0781981527","17/05/2018 08:25:59","15265455596675539556703012593025163471"
"IT","000490000055852","FM801EX","0782030076","17/05/2018 09:56:15","15265509757249111473210159057946252604"
"IT","000490000097226","FC038BV","0782026884","17/05/2018 10:05:08","15265515089081836931055733441114323343"
"IT","000490000085845","FL566MT","0781968649","17/05/2018 11:07:39","15265552591196882785067108393043346301"
"IT","000490000086013","FL570MT","0781968607","17/05/2018 12:32:17","15265603371431849393633033216046221673"
"IT","000490000018427","FF310VH","0781968565","17/05/2018 13:06:17","15265623779832121760471460202431808995"
"IT","000490000016955","FL561MT","0782027411","17/05/2018 14:21:04","15265668643865903560612732377185422986"
"IT","000490000044138","FF604NM","0781984406","17/05/2018 16:14:31","15265736710996562918668944809245012096"
"IT","000490000015207","EV205XK","0781971411","18/05/2018 06:37:57","15266254778087773751875027558300574771"
"IT","000490000088978","FD838GR","0781976071","18/05/2018 08:01:36","15266304963396592918859454610305473340"
"IT","000490000017558","FC196BV","0781968516","18/05/2018 08:10:00","15266310008424014123088200393454698611"
"IT","000490000090193","FA730DJ","0781986021","18/05/2018 09:09:30","15266345703726230749132742953938737005"
"IT","000490000019286","FF408VD","0781968557","18/05/2018 09:31:19","15266358795003873240064343455860411466"
"IT","000490000016732","FL565MT","0782027387","18/05/2018 10:43:04","15266401850224093889273610419258040493"
"IT","000490000096504","EN177SR","0782027312","18/05/2018 11:47:24","15266440443574982737510137442012969134"
"IT","000490000097289","EN529SR","0782027296","18/05/2018 12:40:32","15266472327543506027681269089718281695"
"IT","000490000096810","FF412VD","0781968482","18/05/2018 13:59:11","15266519512165718107512865176133046124"
"IT","000490000094253","EX474GZ","0781971403","18/05/2018 15:08:37","15266561174132388865730439466210506761"
"IT","000490000092983","FB064AE","0781971312","18/05/2018 16:19:04","15266603447087166775430932435362122351"
"IT","000490000020670","EK186YL","0781930714","19/05/2018 05:25:37","15267075375643672983797197504198691675"
"IT","000490000055935","CH220YN","0781973557","19/05/2018 05:58:43","15267095237582831569589544205420484408"
"IT","000490000055008","AY245JH","0781973524","19/05/2018 06:31:32","15267114924871538203294498127387579944"
"IT","000490000051666","CY102PA","0781981493","19/05/2018 06:55:06","15267129063701327801947031940997348952"
"IT","000490000030268","FH805NX","0781930813","19/05/2018 07:13:11","15267139913723412820951769017239956820"
"IT","000490000022845","DS552GC","0781930821","19/05/2018 07:14:23","15267140632892342241927614957376463292"
"IT","000490000029299","EG760NT","0781930037","19/05/2018 07:19:50","15267143901576912148088653911263061331"
"IT","000490000029933","FL398YH","0781930888","19/05/2018 07:21:53","15267145137652397340519210598707129104"
"IT","000490000072470","AN645KW","0781973623","19/05/2018 07:22:54","15267145749478287456387654533247948829"
"IT","000490000032937","EH755XM","0781973003","19/05/2018 07:23:05","15267145860001164251186471242258009125"
"IT","000490000031472","FE923RH","0781930896","19/05/2018 07:27:33","15267148540413999843937967473149643857"
"IT","000490000020261","FF972NP","0781930920","19/05/2018 07:31:38","15267150989291546301513445858090923795"
"IT","000490000034108","FN040WD","0781931449","19/05/2018 07:31:51","15267151118499418196105157532064515844"
"IT","000490000031449","EC016TP","0781930912","19/05/2018 08:02:44","15267169650324022289500857415424346352"
"IT","000490000028321","CL805RD","0781972930","19/05/2018 08:12:15","15267175354812486643904069836766329359"
"IT","000490000086047","EA228PJ","0781930144","19/05/2018 08:15:03","15267177037693914444240313325809736710"
"IT","000490000030150","FN041WD","0781931407","19/05/2018 08:18:55","15267179360051660185626387825701779946"
"IT","000490000062766","BR103RC","0781973573","19/05/2018 08:21:09","15267180692857653204764381522328395839"
"IT","000490000085474","EL528DF","0781930128","19/05/2018 09:04:51","15267206920413732165457776219027240791"
"IT","000490000047572","BV082AE","0781973508","19/05/2018 09:08:15","15267208952310691342265829618539914659"
"IT","000490000028317","CV159AL","0781972971","19/05/2018 09:10:01","15267210010832836819020353516059004371"
"IT","000490000022995","CV159AL","0781972948","19/05/2018 09:37:09","15267226292436677513519185679117396781"
"IT","000490000031623","DS815WV","0781973037","19/05/2018 10:35:46","15267261465188664707983600636930075763"
"IT","000490000054807","CX465AF","0781973649","19/05/2018 10:50:36","15267270365862992435973360662177658842"
"IT","000490000054886","CD868VW","0781973490","19/05/2018 11:43:31","15267302116014498137306385715861957963"
"IT","000490000052122","CD405MB","0781973599","19/05/2018 12:21:08","15267324683249657628794829281692861417"
"IT","000490000052064","FA188YZ","0781973615","19/05/2018 13:04:26","15267350664092795741922124773501862419"
"IT","000490000053872","DH968AS","0781973474","19/05/2018 14:15:04","15267393041644697396027741304113413556"
"IT","000490000087781","EZ548GG","0781930110","21/05/2018 06:44:07","15268850478873348930197601899357154547"
"IT","000490000093157","FP301ED","0781971064","21/05/2018 07:47:58","15268888790321275846212315332920498600"
"IT","000490000019789","FJ833PD","0781930979","21/05/2018 08:04:27","15268898673265028370100846146183978360"
"IT","000490000015206","DR302ZS","0782027395","21/05/2018 08:11:44","15268903044198147034435003216944840358"
"IT","000490000096857","FA955XR","0781974837","21/05/2018 08:13:26","15268904060903026688731269856397135865"
"IT","000490000025943","FN595AV","0781974696","21/05/2018 09:07:21","15268936413332695667669635925098441497"
"IT","000490000093719","FA897ZR","0781971338","21/05/2018 09:21:40","15268945007935888859819138730104402501"
"IT","000490000097749","FK639ZJ","0781974852","21/05/2018 09:43:37","15268958178031114310152579471582598240"
"IT","000490000033834","FN593AV","0781974712","21/05/2018 09:54:58","15268964983924783483963929215453331356"
"IT","000490000092168","FN594AV","0781974811","21/05/2018 10:30:16","15268986160658812709133320785530435579"
"IT","000490000099610","FF372VD","0781968540","21/05/2018 10:37:04","15268990241429284731968123852994266848"
"IT","000490000033831","FN592AV","0781974720","21/05/2018 10:57:30","15269002501533171738004855419135593135"
"IT","000490000030740","FH037PY","0781974803","21/05/2018 11:20:27","15269016273573245076243146640661327705"
"IT","000490000018870","DS894VL","0781918651","21/05/2018 11:28:46","15269021260557225678290795619051882397"
"IT","000490000012528","FL560MT","0781968573","21/05/2018 11:31:33","15269022932110724314658831168105827805"
"IT","000490000020117","FM850AE","0781974829","21/05/2018 12:50:34","15269070349318196229317664985816593975"
"IT","000490000016406","FP104VT","0782027403","21/05/2018 13:00:26","15269076262125207061239916230213181197"
"IT","000490000032626","FM767AE","0781973144","21/05/2018 13:10:53","15269082532803702538055788395454378860"
"IT","000490000090426","CH674TZ","0781976121","21/05/2018 13:39:45","15269099856585857129047251954342236172"
"IT","000490000095347","FP108VT","0781971429","21/05/2018 13:53:01","15269107818541879020624843309548124432"
"IT","000490000016405","FP109VT","0782027379","21/05/2018 14:48:46","15269141266990928123813305125657492172"
"IT","000490000088554","EP737WH","0781976154","21/05/2018 15:00:50","15269148501712107619489574155584041132"
"IT","000490000088706","DF152SF","0781918602","21/05/2018 15:29:49","15269165893798731119847518495017130477"
"IT","000490000089102","FJ957AW","0781974688","21/05/2018 15:46:31","15269175916901973379780855469200198708"
"IT","000490000094245","FN363XJ","0781971304","21/05/2018 16:15:09","15269193096357764159100384180587871287"
"IT","000490000006399","FL569MT","0781971395","22/05/2018 07:17:40","15269734609700050915909929157687077899"
"IT","000490000097865","FP107VT","0781971320","22/05/2018 08:31:48","15269779086450918259633090288025804960"
"IT","000490000032851","FE063VG","0781930789","22/05/2018 09:25:21","15269811214259982394048185894681789397"
"IT","000490000099774","FL558MT","0781968532","22/05/2018 09:33:45","15269816258479642095755919829468967143"
"IT","000490000081783","ED632FG","0782028781","22/05/2018 10:06:59","15269836191460825820174282861355822281"
"IT","000490000019178","FF375VD","0781968474","22/05/2018 11:07:53","15269872734028215201447431669729334333"
"IT","000490000093115","EX338GZ","0781971437","22/05/2018 12:26:03","15269919633222606798003384663403116858"
"IT","000490000097870","EV948FA","0781971270","22/05/2018 13:07:33","15269944536790362498112144400852869119"
"IT","000490000088561","CN591FG","0781976147","22/05/2018 15:15:36","15270021367287804755863382147309462862"
"IT","000490000099817","FF410VD","0781968615","23/05/2018 07:53:27","15270620070836112509513941273573467650"
"IT","000490000073904","ES731BB","0781965108","23/05/2018 08:29:49","15270641900053210785454239220250502800"
